BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH, PRIORITY, SPEC, CWP,SCHEDULE,CLASS,j
PIPING/7052/J32/452-2,6,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.01-2,-,AB1,1,XS,,
PIPING/7052/J32/453-1,1,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.02-1,-,AB1,1,XS,150,
PIPING/7052/J32/453-1,2,POTTESTZZZAACZ~2X3/4,2X3/4,"- THREDOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBAT 2X3/4""",1,ea,1,FITTINGS,PM110XA-N-100388.02-1,-,AB1,1,None,3000,
PIPING/7052/J32/453-1,3,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.02-1,-,AB1,1,XS,150,
PIPING/7052/J32/453-1,4,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",37.7,ft,1,PIPE,PM110XA-N-100388.02-1,-,AB1,1,XS,,
PIPING/7052/J32/453-1,5,XWP10-A-E-90-18-0.22-D_453-1~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.02-1,-,AB1,1,None,,
PIPING/7052/J32/453-1,6,XWP10-A-E-90-18-0.22-D_453-1~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.02-1,-,AB1,1,None,,
PIPING/7052/J32/453-1,7,XWP10-A-E-90-18-0.22-D_453-1~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.02-1,-,AB1,1,None,,
PIPING/7052/J32/453-1,8,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.02-1,-,AB1,1,XS,,
PIPING/7052/J32/453-2,1,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",7.2,ft,1,PIPE,PM110XA-N-100388.02-2,-,AB1,1,XS,,
PIPING/7052/J32/453-2,2,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.02-2,-,AB1,1,XS,150,
PIPING/7052/J32/453-2,3,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.02-2,-,AB1,1,XS,150,
PIPING/7052/J32/453-3,1,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.02-3,-,AB1,1,XS,,
PIPING/7052/J32/453-3,2,VGQDJBQAIAZ011~3/4,3/4,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-N-100388.02-3,-,AB1,1,None,800,
PIPING/7052/J32/453-3,3,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.02-3,-,AB1,1,XS,,
PIPING/7052/J32/453-3,4,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.02-3,-,AB1,1,XS,150,
PIPING/7052/J32/453-3,5,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.02-3,-,AB1,1,XS,150,
PIPING/7052/J32/453-3,6,XWP10-A-E-90-18-0.22-D_453-3~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.02-3,-,AB1,1,None,,
PIPING/7052/J32/453-3,7,XWP10-A-E-90-18-0.22-D_453-3~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.02-3,-,AB1,1,None,,
PIPING/7052/J32/453-3,8,XWP10-A-E-90-18-0.22-D_453-3~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.02-3,-,AB1,1,None,,
PIPING/7052/J32/453-3,9,POSSESTZZZAACZ~2X3/4,2X3/4,"- SOCKOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBDT 2X3/4""",1,ea,1,FITTINGS,PM110XA-N-100388.02-3,-,AB1,1,None,3000,
PIPING/7052/J32/453-3,10,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.02-3,-,AB1,1,XS,,
PIPING/7052/J32/453-3,11,PPAACABZACABBZ~3/4,3/4,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 3/4""",0.4,ft,1,PIPE,PM110XA-N-100388.02-3,-,AB1,1,XS,,
PIPING/7052/J32/453-3,12,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",30.5,ft,1,PIPE,PM110XA-N-100388.02-3,-,AB1,1,XS,,
PIPING/7052/J32/453-4,1,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.02-4,-,AB1,1,XS,150,
PIPING/7052/J32/453-4,2,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.02-4,-,AB1,1,XS,,
PIPING/7052/J32/453-4,3,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.02-4,-,AB1,1,XS,150,
PIPING/7052/J32/453-4,4,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",11.9,ft,1,PIPE,PM110XA-N-100388.02-4,-,AB1,1,XS,,
PIPING/7052/J32/454-1,1,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.03-1,-,AB1,1,XS,,
PIPING/7052/J32/454-1,2,XWP10-A-E-90-18-0.22-D_454-1~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-1,-,AB1,1,None,,
PIPING/7052/J32/454-1,3,XWP10-A-E-90-14-0.22-D_454-1~2,2,"- XWP10-A-E-90-14-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-1,-,AB1,1,None,,
PIPING/7052/J32/454-1,4,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-N-100388.03-1,-,AB1,1,XS,150,
PIPING/7052/J32/454-1,5,XWP10-A-E-90-18-0.22-D_454-1~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-1,-,AB1,1,None,,
PIPING/7052/J32/454-1,6,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",39.5,ft,1,PIPE,PM110XA-N-100388.03-1,-,AB1,1,XS,,
PIPING/7052/J32/454-2,1,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",40,ft,1,PIPE,PM110XA-N-100388.03-2,-,AB1,1,XS,,
PIPING/7052/J32/454-2,2,XWP10-A-E-90-18-0.22-D_454-2~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-2,-,AB1,1,None,,
PIPING/7052/J32/454-2,3,XWP10-A-E-90-18-0.22-D_454-2~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-2,-,AB1,1,None,,
PIPING/7052/J32/454-3,1,XWP10-A-E-90-18-0.22-D_454-3~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-3,-,AB1,1,None,,
PIPING/7052/J32/454-3,2,XWP10-A-E-90-18-0.22-D_454-3~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-3,-,AB1,1,None,,
PIPING/7052/J32/454-3,3,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",40,ft,1,PIPE,PM110XA-N-100388.03-3,-,AB1,1,XS,,
PIPING/7052/J32/454-3,4,POSSESTZZZAACZ~2X1,2X1,"- SOCKOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBDT 2X1""",1,ea,1,FITTINGS,PM110XA-N-100388.03-3,-,AB1,1,None,3000,
PIPING/7052/J32/454-3,5,XWP10-A-E-90-18-0.22-D_454-3~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-3,-,AB1,1,None,,
PIPING/7052/J32/454-4,1,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",40,ft,1,PIPE,PM110XA-N-100388.03-4,-,AB1,1,XS,,
PIPING/7052/J32/454-4,2,XWP10-A-E-90-18-0.22-D_454-4~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-4,-,AB1,1,None,,
PIPING/7052/J32/454-4,3,XWP10-A-E-90-18-0.22-D_454-4~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-4,-,AB1,1,None,,
PIPING/7052/J32/454-5,1,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.03-5,-,AB1,1,XS,,
PIPING/7052/J32/454-5,2,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",25,ft,1,PIPE,PM110XA-N-100388.03-5,-,AB1,1,XS,,
PIPING/7052/J32/454-5,3,XWP10-A-E-90-18-0.22-D_454-5~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-5,-,AB1,1,None,,
PIPING/7052/J32/454-5,4,XWP10-A-E-90-18-0.22-D_454-5~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-5,-,AB1,1,None,,
PIPING/7052/J32/454-6,1,XWP10-A-E-90-18-0.22-D_454-6~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.03-6,-,AB1,1,None,,
PIPING/7052/J32/454-6,2,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",28,ft,1,PIPE,PM110XA-N-100388.03-6,-,AB1,1,XS,,
PIPING/7052/J32/454-6,3,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.03-6,-,AB1,1,XS,,
PIPING/7052/J32/455-1,1,XWP10-A-E-90-18-0.22-D_455-1~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-1,-,AB1,1,None,,
PIPING/7052/J32/455-1,2,XWP10-A-E-90-18-0.22-D_455-1~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-1,-,AB1,1,None,,
PIPING/7052/J32/455-1,3,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",40.5,ft,1,PIPE,PM110XA-N-100388.04-1,-,AB1,1,XS,,
PIPING/7052/J32/455-2,1,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",40,ft,1,PIPE,PM110XA-N-100388.04-2,-,AB1,1,XS,,
PIPING/7052/J32/455-2,2,XWP10-A-E-90-18-0.22-D_455-2~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-2,-,AB1,1,None,,
PIPING/7052/J32/455-2,3,XWP10-A-E-90-18-0.22-D_455-2~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-2,-,AB1,1,None,,
PIPING/7052/J32/455-3,1,XWP10-A-E-90-18-0.22-D_455-3~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-3,-,AB1,1,None,,
PIPING/7052/J32/455-3,2,XWP10-A-E-90-18-0.22-D_455-3~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-3,-,AB1,1,None,,
PIPING/7052/J32/455-3,3,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",40,ft,1,PIPE,PM110XA-N-100388.04-3,-,AB1,1,XS,,
PIPING/7052/J32/455-4,1,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",40,ft,1,PIPE,PM110XA-N-100388.04-4,-,AB1,1,XS,,
PIPING/7052/J32/455-4,2,XWP10-A-E-90-18-0.22-D_455-4~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-4,-,AB1,1,None,,
PIPING/7052/J32/455-4,3,XWP10-A-E-90-18-0.22-D_455-4~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-4,-,AB1,1,None,,
PIPING/7052/J32/455-5,1,XWP10-A-E-90-18-0.22-D_455-5~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-5,-,AB1,1,None,,
PIPING/7052/J32/455-5,2,XWP10-A-E-90-18-0.22-D_455-5~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-5,-,AB1,1,None,,
PIPING/7052/J32/455-5,3,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",40,ft,1,PIPE,PM110XA-N-100388.04-5,-,AB1,1,XS,,
PIPING/7052/J32/455-6,1,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",40,ft,1,PIPE,PM110XA-N-100388.04-6,-,AB1,1,XS,,
PIPING/7052/J32/455-6,2,XWP10-A-E-90-18-0.22-D_455-6~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-6,-,AB1,1,None,,
PIPING/7052/J32/455-6,3,XWP10-A-E-90-18-0.22-D_455-6~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-6,-,AB1,1,None,,
PIPING/7052/J32/455-7,1,XWP10-A-E-90-18-0.22-D_455-7~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-7,-,AB1,1,None,,
PIPING/7052/J32/455-7,2,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",40,ft,1,PIPE,PM110XA-N-100388.04-7,-,AB1,1,XS,,
PIPING/7052/J32/455-7,3,XWP10-A-E-90-18-0.22-D_455-7~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-7,-,AB1,1,None,,
PIPING/7052/J32/455-8,1,XWP10-A-E-90-18-0.22-D_455-8~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-8,-,AB1,1,None,,
PIPING/7052/J32/455-8,2,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",15.3,ft,1,PIPE,PM110XA-N-100388.04-8,-,AB1,1,XS,,
PIPING/7052/J32/455-8,3,POSSESTZZZAACZ~2X3/4,2X3/4,"- SOCKOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBDT 2X3/4""",1,ea,1,FITTINGS,PM110XA-N-100388.04-8,-,AB1,1,None,3000,
PIPING/7052/J32/455-8,4,XWP10-A-E-90-18-0.22-D_455-8~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.04-8,-,AB1,1,None,,
PIPING/7052/J32/455-8,5,PPAACABZACABBZ~3/4,3/4,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 3/4""",0.2,ft,1,PIPE,PM110XA-N-100388.04-8,-,AB1,1,XS,,
PIPING/7052/J32/455-8,6,VGQDJBQAIAZ011~3/4,3/4,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-N-100388.04-8,-,AB1,1,None,800,
PIPING/7052/J32/455-8,7,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.04-8,-,AB1,1,XS,,
PIPING/7052/J32/456-1,1,XWP10-A-E-90-18-0.22-S_456-1~2,2,"- XWP10-A-E-90-18-0.22-S 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.05-1,-,AB1,1,None,,
PIPING/7052/J32/456-1,2,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.05-1,-,AB1,1,XS,,
PIPING/7052/J32/456-1,3,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",17,ft,1,PIPE,PM110XA-N-100388.05-1,-,AB1,1,XS,,
PIPING/7052/J32/456-2,1,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.05-2,-,AB1,1,XS,,
PIPING/7052/J32/456-2,2,XWP10-A-E-90-18-0.22-D_456-2~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.05-2,-,AB1,1,None,,
PIPING/7052/J32/456-2,3,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.05-2,-,AB1,1,XS,,
PIPING/7052/J32/456-2,4,POTTESTZZZAACZ~2X3/4,2X3/4,"- THREDOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBAT 2X3/4""",1,ea,1,FITTINGS,PM110XA-N-100388.05-2,-,AB1,1,None,3000,
PIPING/7052/J32/456-2,5,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",35.3,ft,1,PIPE,PM110XA-N-100388.05-2,-,AB1,1,XS,,
PIPING/7052/J32/456-2,6,XWP10-A-E-90-18-0.22-D_456-2~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.05-2,-,AB1,1,None,,
PIPING/7052/J32/456-2,7,XWP10-A-E-90-18-0.22-D_456-2~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.05-2,-,AB1,1,None,,
PIPING/7052/J32/456-3,1,XWP10-A-E-90-18-0.22-D_456-3~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.05-3,-,AB1,1,None,,
PIPING/7052/J32/456-3,2,PPAACABZACABBZ~3/4,3/4,"- PIPE; SMLS; ASME B36.10M; PE; XS; CS ASTM A106 GR B - L11NA1A 3/4""",0.2,ft,1,PIPE,PM110XA-N-100388.05-3,-,AB1,1,XS,,
PIPING/7052/J32/456-3,3,POSSESTZZZAACZ~2X1,2X1,"- SOCKOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBDT 2X1""",1,ea,1,FITTINGS,PM110XA-N-100388.05-3,-,AB1,1,None,3000,
PIPING/7052/J32/456-3,4,POSSESTZZZAACZ~2X3/4,2X3/4,"- SOCKOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBDT 2X3/4""",1,ea,1,FITTINGS,PM110XA-N-100388.05-3,-,AB1,1,None,3000,
PIPING/7052/J32/456-3,5,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-N-100388.05-3,-,AB1,1,XS,,
PIPING/7052/J32/456-3,6,VGQDJBQAIAZ011~3/4,3/4,"- GYAABM GATE VALVE; API CL 800; SW X FNPT; CS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: AF1:L20KBZHD - L20KBZHD 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PM110XA-N-100388.05-3,-,AB1,1,None,800,
PIPING/7052/J32/456-3,7,XWP10-A-E-90-14-0.22-D_456-3~2,2,"- XWP10-A-E-90-14-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-N-100388.05-3,-,AB1,1,None,,
PIPING/7052/J32/456-3,8,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",24.4,ft,1,PIPE,PM110XA-N-100388.05-3,-,AB1,1,XS,,
PIPING/7052/J32/456-3,9,PWCAAEAACAAABZ~2,2,"- CAP; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L57NA1R 2""",1,ea,1,FITTINGS,PM110XA-N-100388.05-3,-,AB1,1,XS,,
PIPING/7052/J32/457-1,1,PFCCADAAACAACZ~1 1/2,1 1/2,"- FLG SW; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3BN 1 1/2""",1,ea,1,FLANGES,PM110XA-PW-100395.01-1,-,AB0,1,XS,150,
PIPING/7052/J32/457-1,2,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-PW-100395.01-1,-,AB0,1,XS,,
PIPING/7052/J32/457-1,3,PWSCERSACAAABZ~2X1 1/2,2X1 1/2,"- SWG NIP CONC SMLS; MSS SP-95; BLE X PSE; XS; CS ASTM A234 GR WPB - L55NA1VA 2X1 1/2""",1,ea,1,FITTINGS,PM110XA-PW-100395.01-1,-,AB0,1,XS,,
PIPING/7052/J32/457-1,4,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-PW-100395.01-1,-,AB0,1,XS,,
PIPING/7052/J32/457-1,5,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-PW-100395.01-1,-,AB0,1,XS,150,
PIPING/7052/J32/457-1,6,XWP10-A-E-90-18-0.22-D_457-1~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-PW-100395.01-1,-,AB0,1,None,,
PIPING/7052/J32/457-1,7,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",13.1,ft,1,PIPE,PM110XA-PW-100395.01-1,-,AB0,1,XS,,
PIPING/7052/J32/457-2,1,XWP10-A-E-90-18-0.22-D_457-2~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-PW-100395.01-2,-,AB0,1,None,,
PIPING/7052/J32/457-2,2,XWP10-A-E-90-18-0.22-D_457-2~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-PW-100395.01-2,-,AB0,1,None,,
PIPING/7052/J32/457-2,3,XWP10-A-E-90-18-0.22-D_457-2~2,2,"- XWP10-A-E-90-18-0.22-D 2""",1,ea,1,SUPPORTS,PM110XA-PW-100395.01-2,-,AB0,1,None,,
PIPING/7052/J32/457-2,4,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",38.8,ft,1,PIPE,PM110XA-PW-100395.01-2,-,AB0,1,XS,,
PIPING/7052/J32/457-2,5,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM110XA-PW-100395.01-2,-,AB0,1,XS,,
PIPING/7052/J32/457-2,6,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM110XA-PW-100395.01-2,-,AB0,1,XS,150,
PIPING/7052/J32/457-3,1,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",40,ft,1,PIPE,PM110XA-PW-100395.01-3,-,AB0,1,XS,,
